iter;num_air;num_per;cost_e;cost_h;cost_prop;time_e;time_h;time_prop;status_e;status_h
88;25;25;12717.88192;12717.88192;1;9.382227898;3.838963985;2.443947881;OPTIMAL;OPTIMAL
89;25;25;23934.2527;23934.2527;1;10.10623407;3.878612995;2.605630953;OPTIMAL;OPTIMAL
90;25;25;15649.98416;15649.98416;1;13.52452183;3.954297781;3.420208233;OPTIMAL;OPTIMAL
91;25;25;14898.16057;14898.16057;1;12.31864095;3.852282047;3.197751565;OPTIMAL;OPTIMAL
92;25;25;16458.25516;16458.25516;1;11.01913095;3.844828129;2.865961904;OPTIMAL;OPTIMAL
93;25;25;10147.79139;10147.79139;1;9.764040947;3.830940008;2.548732407;OPTIMAL;OPTIMAL
94;25;25;13756.91719;13756.91719;1;9.342299938;3.963552952;2.35705188;OPTIMAL;OPTIMAL
95;25;25;14994.02434;16534.02434;1.102707583;9.491912127;3.814316034;2.488496507;OPTIMAL;OPTIMAL
96;25;25;14176.3847;14176.3847;1;9.371099949;3.948984146;2.373040661;OPTIMAL;OPTIMAL
97;25;25;7629.674166;7629.674166;1;10.02615499;3.866685867;2.592958244;OPTIMAL;OPTIMAL
98;25;25;14862.42141;14862.42141;1;9.913508892;3.847438097;2.576651954;OPTIMAL;OPTIMAL
99;25;25;10866.69406;10866.69406;1;10.7259748;3.891063929;2.756566069;OPTIMAL;OPTIMAL
100;25;25;12275.91066;12275.91066;1;9.634689093;3.956769943;2.434988445;OPTIMAL;OPTIMAL
1;25;30;8380.504173;8380.504173;1;14.92467785;5.7893188;2.577967869;OPTIMAL;OPTIMAL
2;25;30;28175.64493;28175.64493;1;18.32426691;5.607609987;3.267749888;OPTIMAL;OPTIMAL
3;25;30;13729.00805;13729.00805;1;14.24340105;5.658518791;2.517160687;OPTIMAL;OPTIMAL
4;25;30;9360.82584;9360.82584;1;13.44285917;5.690495968;2.362335243;OPTIMAL;OPTIMAL
5;25;30;24016.48502;24016.48502;1;15.02617908;5.658111095;2.655688236;OPTIMAL;OPTIMAL
6;25;30;16588.23818;16588.23818;1;16.27098203;5.858978033;2.777102412;OPTIMAL;OPTIMAL
7;25;30;6945.429146;6945.429146;1;13.79455805;5.716930151;2.412931011;OPTIMAL;OPTIMAL
8;25;30;11825.20872;11975.20872;1.012684766;13.49973607;5.674712181;2.37892877;OPTIMAL;OPTIMAL
9;25;30;33992.12264;NA;NA;57.80534887;62.61672997;0.923161412;OPTIMAL;INFEASIBLE
10;25;30;13512.376;13962.376;1.033302803;13.23937917;5.334099054;2.482027243;OPTIMAL;OPTIMAL
11;25;30;9236.376694;9236.376694;1;13.41325688;5.413051128;2.477947569;OPTIMAL;OPTIMAL
12;25;30;7657.062217;7657.062217;1;13.7603941;5.696805954;2.415457751;OPTIMAL;OPTIMAL
13;25;30;17219.82286;18269.82286;1.060976237;15.753613;5.240933895;3.005878973;OPTIMAL;OPTIMAL
14;25;30;8686.439819;8686.439819;1;15.52073693;5.354696989;2.898527585;OPTIMAL;OPTIMAL
15;25;30;23513.44458;23663.44458;1.006379329;13.71094394;5.309465885;2.582358421;OPTIMAL;OPTIMAL
16;25;30;13515.37054;13515.37054;1;18.31602883;5.350649834;3.423141002;OPTIMAL;OPTIMAL
17;25;30;14103.07378;14193.07378;1.006381588;15.52132916;5.311194181;2.922380285;OPTIMAL;OPTIMAL
18;25;30;9185.553744;9185.553744;1;14.12115502;5.346421003;2.641235139;OPTIMAL;OPTIMAL
19;25;30;11086.14344;11086.14344;1;14.31736302;5.516777039;2.595240468;OPTIMAL;OPTIMAL
20;25;30;10181.73136;10181.73136;1;13.59312892;5.896821976;2.305161827;OPTIMAL;OPTIMAL
21;25;30;10676.25558;10706.25558;1.002809974;13.31740284;5.77257514;2.307012471;OPTIMAL;OPTIMAL
22;25;30;18633.96963;NA;NA;14.10077786;60.36461186;0.233593449;OPTIMAL;INFEASIBLE
23;25;30;9512.864311;9512.864311;1;13.46446395;5.325093985;2.528493204;OPTIMAL;OPTIMAL
24;25;30;12490.30657;12970.30657;1.038429801;13.05841208;5.362919092;2.434944822;OPTIMAL;OPTIMAL
25;25;30;12261.30859;11901.30859;0.970639349;13.40081906;5.339214802;2.509885734;OPTIMAL;OPTIMAL
26;25;30;20529.40628;20529.40628;1;19.35177016;5.309499979;3.644744371;OPTIMAL;OPTIMAL
27;25;30;7170.098762;7170.098762;1;13.35552311;5.684394121;2.349506882;OPTIMAL;OPTIMAL
28;25;30;18922.59955;18922.59955;1;14.16999722;5.306288004;2.670416156;OPTIMAL;OPTIMAL
29;25;30;14484.31182;14664.31182;1.012427239;13.57820415;5.314135075;2.555110844;OPTIMAL;OPTIMAL
30;25;30;9630.112513;9630.112513;1;13.96754313;5.547695875;2.517719687;OPTIMAL;OPTIMAL
31;25;30;18529.94049;18529.94049;1;28.38298202;5.591696024;5.075916483;OPTIMAL;OPTIMAL
32;25;30;16235.82028;16985.82028;1.046194155;14.31086993;5.895641088;2.427364508;OPTIMAL;OPTIMAL
33;25;30;7030.249941;7030.249941;1;16.27653003;5.457343102;2.982500775;OPTIMAL;OPTIMAL
34;25;30;11430.2069;11430.2069;1;21.29936314;5.36158514;3.972586946;OPTIMAL;OPTIMAL
35;25;30;18581.87963;18581.87963;1;18.71881986;5.27376318;3.549423669;OPTIMAL;OPTIMAL
36;25;30;11159.88581;11159.88581;1;13.12227416;5.643486977;2.325206776;OPTIMAL;OPTIMAL
37;25;30;7358.561727;7358.561727;1;13.8666749;5.773780107;2.401663146;OPTIMAL;OPTIMAL
38;25;30;7398.39849;7398.39849;1;13.71661901;5.666821957;2.420513494;OPTIMAL;OPTIMAL
39;25;30;8319.556849;8319.556849;1;13.43616199;5.710514069;2.35288134;OPTIMAL;OPTIMAL
40;25;30;21618.08689;21918.08689;1.013877269;13.92369795;5.380733013;2.587695378;OPTIMAL;OPTIMAL
41;25;30;15505.36506;15505.36506;1;14.34932208;5.443935871;2.635835987;OPTIMAL;OPTIMAL
42;25;30;27815.38211;NA;NA;18.1368959;61.85155106;0.293232677;OPTIMAL;INFEASIBLE
43;25;30;9373.147748;9373.147748;1;19.35633898;5.397622108;3.586086352;OPTIMAL;OPTIMAL
44;25;30;16904.88727;17084.88727;1.010647808;13.07374096;5.491327047;2.380798092;OPTIMAL;OPTIMAL
45;25;30;13710.15712;13710.15712;1;15.62668395;5.263427973;2.968917601;OPTIMAL;OPTIMAL
46;25;30;17404.88399;17854.88399;1.025854812;13.61593413;5.290843964;2.573490019;OPTIMAL;OPTIMAL
47;25;30;9449.48769;9449.48769;1;13.42719507;5.281991959;2.542070336;OPTIMAL;OPTIMAL
48;25;30;8213.465076;8213.465076;1;13.34366512;5.328223944;2.504336391;OPTIMAL;OPTIMAL
49;25;30;13212.39421;13212.39421;1;13.30232811;5.296164989;2.511690655;OPTIMAL;OPTIMAL
50;25;30;11042.76891;11072.76891;1.00271671;15.44975686;5.403640985;2.859138293;OPTIMAL;OPTIMAL
51;25;30;12549.91091;12549.91091;1;16.72620702;5.370609999;3.114396134;OPTIMAL;OPTIMAL
52;25;30;12603.55764;12603.55764;1;13.70009899;5.292954922;2.588364948;OPTIMAL;OPTIMAL
53;25;30;16626.38362;16626.38362;1;13.09019399;5.707501888;2.293506729;OPTIMAL;OPTIMAL
54;25;30;14779.80943;14779.80943;1;16.58319688;5.631264925;2.944844027;OPTIMAL;OPTIMAL
55;25;30;10932.44183;10932.44183;1;18.33109498;5.691741943;3.220647591;OPTIMAL;OPTIMAL
56;25;30;9992.768434;9992.768434;1;13.36751604;6.001312971;2.227431915;OPTIMAL;OPTIMAL
57;25;30;14668.91385;14668.91385;1;20.10057783;5.327241898;3.773167845;OPTIMAL;OPTIMAL
58;25;30;13726.51633;13876.51633;1.010927754;21.31235003;5.410495043;3.93907579;OPTIMAL;OPTIMAL
59;25;30;19813.17717;19813.17717;1;16.70059085;5.335615873;3.130021209;OPTIMAL;OPTIMAL
60;25;30;10053.34664;10053.34664;1;13.37501788;5.313894987;2.516989499;OPTIMAL;OPTIMAL
61;25;30;37210.71067;37210.71067;1;15.36709094;5.28461504;2.907892216;OPTIMAL;OPTIMAL
62;25;30;19594.2615;19594.2615;1;16.72901607;5.253742933;3.184209102;OPTIMAL;OPTIMAL
63;25;30;11643.51749;11643.51749;1;13.73517489;5.344136;2.570139475;OPTIMAL;OPTIMAL
64;25;30;17841.60498;17841.60498;1;13.86795497;5.331408978;2.601180106;OPTIMAL;OPTIMAL
65;25;30;13407.45471;13437.45471;1.002237561;13.40563107;5.392088175;2.486166886;OPTIMAL;OPTIMAL
66;25;30;10203.33843;10203.33843;1;13.30194688;5.334268093;2.493677979;OPTIMAL;OPTIMAL
67;25;30;24063.29229;24783.29229;1.029921093;14.86707187;5.29365921;2.808467881;OPTIMAL;OPTIMAL
68;25;30;8893.368155;8893.368155;1;14.16558099;5.484285831;2.582939953;OPTIMAL;OPTIMAL
69;25;30;7126.54695;7186.54695;1.008419225;13.25443912;5.46451211;2.425548493;OPTIMAL;OPTIMAL
70;25;30;16112.41302;16112.41302;1;14.85862303;5.357136011;2.773613176;OPTIMAL;OPTIMAL
71;25;30;24381.25627;24681.25627;1.012304534;14.42287207;5.301555157;2.720498352;OPTIMAL;OPTIMAL
72;25;30;11436.63995;11436.63995;1;13.65269208;5.340564966;2.556413444;OPTIMAL;OPTIMAL
73;25;30;7721.197842;7721.197842;1;13.14059114;5.24080205;2.507362617;OPTIMAL;OPTIMAL
74;25;30;9678.632211;9678.632211;1;14.53226089;5.324579954;2.729278369;OPTIMAL;OPTIMAL
75;25;30;30783.01549;NA;NA;20.27359509;61.16631508;0.331450326;OPTIMAL;INFEASIBLE
76;25;30;11622.33296;11622.33296;1;13.60346222;5.344872952;2.545142297;OPTIMAL;OPTIMAL
77;25;30;8318.319735;8318.319735;1;13.97508502;5.355415106;2.609524144;OPTIMAL;OPTIMAL
78;25;30;15693.09263;15693.09263;1;14.67763996;5.361822128;2.737435075;OPTIMAL;OPTIMAL
79;25;30;15397.49934;15397.49934;1;14.63318706;5.250896931;2.786797617;OPTIMAL;OPTIMAL
80;25;30;10506.60745;10506.60745;1;17.84552097;6.064043999;2.942841605;OPTIMAL;OPTIMAL
81;25;30;20091.46759;20091.46759;1;20.51775813;5.272629023;3.891371466;OPTIMAL;OPTIMAL
82;25;30;13364.99237;13364.99237;1;14.06211305;5.46262598;2.574240502;OPTIMAL;OPTIMAL
83;25;30;17354.46429;17474.46429;1.006914647;14.95256901;5.323948145;2.808548957;OPTIMAL;OPTIMAL
84;25;30;21097.13222;21607.13222;1.024173902;17.65628886;5.359960794;3.294107838;OPTIMAL;OPTIMAL
85;25;30;10074.65056;10074.65056;1;13.26802516;5.386815071;2.463055625;OPTIMAL;OPTIMAL
86;25;30;8576.780878;8576.780878;1;14.40597415;5.310457945;2.712755529;OPTIMAL;OPTIMAL
87;25;30;9129.618163;9129.618163;1;20.31553316;5.450057983;3.727581105;OPTIMAL;OPTIMAL
88;25;30;17606.21722;17606.21722;1;14.48418307;5.442895889;2.661117054;OPTIMAL;OPTIMAL
89;25;30;27881.57214;NA;NA;13.43577814;60.95518398;0.220420599;OPTIMAL;INFEASIBLE
90;25;30;20191.56268;20341.56268;1.007428846;14.78965116;5.312997818;2.783673486;OPTIMAL;OPTIMAL
91;25;30;10978.00109;10978.00109;1;14.08677101;5.451538801;2.583999037;OPTIMAL;OPTIMAL
92;25;30;9029.075615;6756.941498;0.748353628;13.25269413;5.670849085;2.336985861;OPTIMAL;OPTIMAL
93;25;30;10033.1955;10243.1955;1.02093052;15.35832715;5.373888016;2.857954447;OPTIMAL;OPTIMAL
94;25;30;12550.60812;12550.60812;1;13.79589891;5.301995039;2.602020336;OPTIMAL;OPTIMAL
95;25;30;14341.58823;14671.58823;1.023010004;16.85842395;5.528537035;3.049346299;OPTIMAL;OPTIMAL
96;25;30;13343.92146;13373.92146;1.002248215;13.10616684;5.32486105;2.461316214;OPTIMAL;OPTIMAL
97;25;30;10064.09818;10064.09818;1;14.44712996;5.335314035;2.70783123;OPTIMAL;OPTIMAL
98;25;30;15221.33089;15671.33089;1.029563775;13.27489781;5.307153225;2.501321754;OPTIMAL;OPTIMAL
99;25;30;11518.46392;11518.46392;1;14.72311783;5.344354868;2.754891506;OPTIMAL;OPTIMAL
100;25;30;7069.43874;7069.43874;1;14.01464295;5.301598072;2.643475187;OPTIMAL;OPTIMAL
1;25;40;12635.82671;12635.82671;1;25.29265809;9.65306592;2.62016838;OPTIMAL;OPTIMAL
2;25;40;11687.75562;11687.75562;1;26.44634414;9.576956034;2.76145615;OPTIMAL;OPTIMAL
3;25;40;11965.19321;11965.19321;1;24.11645508;9.423378944;2.559215248;OPTIMAL;OPTIMAL
4;25;40;22171.18564;23771.18564;1.072165739;23.93656707;9.845534086;2.431210624;OPTIMAL;OPTIMAL
5;25;40;8847.197419;8847.197419;1;25.16760206;9.670379877;2.602545338;OPTIMAL;OPTIMAL
6;25;40;13566.0114;13566.0114;1;30.12921786;9.586174965;3.142986433;OPTIMAL;OPTIMAL
7;25;40;7494.635366;7494.635366;1;26.5725379;9.501256943;2.796739217;OPTIMAL;OPTIMAL
8;25;40;20363.99217;20363.99217;1;28.76336884;9.57288003;3.004672445;OPTIMAL;OPTIMAL
9;25;40;13195.20793;13195.20793;1;24.54897308;9.469496012;2.592426572;OPTIMAL;OPTIMAL
10;25;40;6656.422823;6656.422823;1;25.89952588;9.71902895;2.664826498;OPTIMAL;OPTIMAL
11;25;40;9803.579094;9803.579094;1;24.99811697;9.345474958;2.674889942;OPTIMAL;OPTIMAL
12;25;40;12151.03467;12251.15393;1.008239566;23.62410998;9.929359913;2.379217814;OPTIMAL;OPTIMAL
13;25;40;13991.27943;14291.27943;1.021441928;23.68820095;9.61683917;2.463200281;OPTIMAL;OPTIMAL
14;25;40;16019.53204;16169.53204;1.009363569;28.27391315;9.553375006;2.959573253;OPTIMAL;OPTIMAL
15;25;40;10929.21433;10929.21433;1;24.74038792;9.654628038;2.5625418;OPTIMAL;OPTIMAL
16;25;40;11081.93673;11081.93673;1;28.95763206;9.4871099;3.052313336;OPTIMAL;OPTIMAL
17;25;40;20048.44858;20048.44858;1;29.4054389;9.415380001;3.123128211;OPTIMAL;OPTIMAL
18;25;40;9936.330541;9936.330541;1;23.6805799;9.40539813;2.517764753;OPTIMAL;OPTIMAL
19;25;40;24622.52771;24832.52771;1.008528775;23.20996499;9.452786922;2.455356836;OPTIMAL;OPTIMAL
20;25;40;29117.01488;29237.01488;1.004121302;29.31407595;9.180013895;3.193249627;OPTIMAL;OPTIMAL
21;25;40;13069.68223;13069.68223;1;23.47740412;9.378989935;2.503191098;OPTIMAL;OPTIMAL
22;25;40;12034.08453;12034.08453;1;23.95851898;9.403692961;2.547777674;OPTIMAL;OPTIMAL
23;25;40;7013.3739;7013.3739;1;24.21401405;9.300996065;2.603378593;OPTIMAL;OPTIMAL
24;25;40;17967.57135;18807.57135;1.046750893;23.63952303;9.339941978;2.531013906;OPTIMAL;OPTIMAL
25;25;40;10079.89877;10079.89877;1;23.56863117;9.296890974;2.535108913;OPTIMAL;OPTIMAL
26;25;40;30728.8873;30968.8873;1.00781024;71.98670602;9.436420918;7.628602692;OPTIMAL;OPTIMAL
27;25;40;5557.192238;5557.192238;1;25.05115294;9.505294085;2.63549478;OPTIMAL;OPTIMAL
28;25;40;8591.410529;8591.410529;1;26.35357714;9.39033103;2.806458798;OPTIMAL;OPTIMAL
29;25;40;19046.01413;19046.01413;1;24.57346702;9.471070051;2.594581909;OPTIMAL;OPTIMAL
30;25;40;14816.63278;14936.63278;1.008099006;32.90616298;9.300534964;3.538093573;OPTIMAL;OPTIMAL
31;25;40;15678.06192;15678.06192;1;25.17020917;9.442177057;2.665720947;OPTIMAL;OPTIMAL
32;25;40;10583.33971;10583.33971;1;22.50583911;9.449266911;2.381755042;OPTIMAL;OPTIMAL
33;25;40;29655.45954;29655.45954;1;32.24011207;9.430014133;3.418882688;OPTIMAL;OPTIMAL
34;25;40;11628.88384;11628.88384;1;24.9803741;9.601586819;2.601692259;OPTIMAL;OPTIMAL
35;25;40;14186.2828;14336.2828;1.010573594;23.18239093;9.347472906;2.480070406;OPTIMAL;OPTIMAL
36;25;40;12330.32532;12330.32532;1;23.30559707;9.34263587;2.494541946;OPTIMAL;OPTIMAL
37;25;40;57899.26251;NA;NA;37.15172982;104.3295391;0.356099818;OPTIMAL;INFEASIBLE
38;25;40;14902.94952;15942.14635;1.06973095;25.43416214;9.461510181;2.688171513;OPTIMAL;OPTIMAL
39;25;40;20998.30266;20998.30266;1;27.04095984;9.509855032;2.843467092;OPTIMAL;OPTIMAL
40;25;40;9990.222421;9990.222421;1;24.39805508;9.045281172;2.69732412;OPTIMAL;OPTIMAL
41;25;40;17349.07344;17349.07344;1;24.28961492;9.505589962;2.555297989;OPTIMAL;OPTIMAL
42;25;40;13994.41103;13994.41103;1;25.68931007;9.450377941;2.718336794;OPTIMAL;OPTIMAL
43;25;40;39337.10398;39487.10398;1.003813194;34.78342009;9.383833885;3.706738686;OPTIMAL;OPTIMAL
44;25;40;13912.14989;14122.14989;1.015094719;23.74068999;9.353501081;2.538160822;OPTIMAL;OPTIMAL
45;25;40;17898.53333;NA;NA;24.10044909;103.939822;0.231869255;OPTIMAL;INFEASIBLE
46;25;40;25794.58807;27454.58807;1.064354585;30.71830201;9.417570114;3.261807625;OPTIMAL;OPTIMAL
47;25;40;7512.169712;7512.169712;1;23.93919301;9.561111927;2.503808468;OPTIMAL;OPTIMAL
48;25;40;9850.037887;9850.037887;1;24.84315896;9.306496143;2.669442783;OPTIMAL;OPTIMAL
49;25;40;17216.04562;17220.50314;1.000258916;26.63983297;9.370631933;2.842906771;OPTIMAL;OPTIMAL
50;25;40;16137.12487;16137.12487;1;25.71837211;9.27739501;2.772154476;OPTIMAL;OPTIMAL
51;25;40;11639.93686;11639.93686;1;24.70387816;9.331629038;2.647327499;OPTIMAL;OPTIMAL
52;25;40;11988.06481;11988.06481;1;23.3310771;9.681921959;2.409756782;OPTIMAL;OPTIMAL
53;25;40;29696.47443;29936.47443;1.008081767;26.64078188;9.309574842;2.861653978;OPTIMAL;OPTIMAL
54;25;40;22313.20333;22763.20333;1.020167432;80.27315497;9.53806901;8.416080329;OPTIMAL;OPTIMAL
55;25;40;10415.84268;10415.84268;1;23.16937804;8.899142027;2.60355189;OPTIMAL;OPTIMAL
56;25;40;10649.55932;10799.55932;1.01408509;23.71088004;9.244364977;2.564900899;OPTIMAL;OPTIMAL
57;25;40;13888.68938;13888.68938;1;23.08842301;9.38259387;2.460771865;OPTIMAL;OPTIMAL
58;25;40;16411.9388;16411.9388;1;36.00895095;9.110789061;3.952341637;OPTIMAL;OPTIMAL
59;25;40;9646.836764;9646.836764;1;23.69425297;9.570982218;2.475634415;OPTIMAL;OPTIMAL
60;25;40;16271.60906;16271.60906;1;31.31032801;9.309699059;3.363194429;OPTIMAL;OPTIMAL
61;25;40;20274.9327;20424.9327;1.007398298;58.54320788;9.31977582;6.281611169;OPTIMAL;OPTIMAL
62;25;40;12645.9821;12645.9821;1;24.2902801;9.233566999;2.630649683;OPTIMAL;OPTIMAL
63;25;40;14634.73997;15934.73997;1.08882973;31.72393203;9.219295025;3.441036646;OPTIMAL;OPTIMAL
64;25;40;9057.884998;9267.884998;1.02318422;25.87456989;9.745275021;2.655088732;OPTIMAL;OPTIMAL
65;25;40;22062.86342;22302.86342;1.010878008;29.36512709;9.327574015;3.14820628;OPTIMAL;OPTIMAL
66;25;40;9870.458227;9870.458227;1;26.5661571;9.532145023;2.787007231;OPTIMAL;OPTIMAL
67;25;40;8683.462471;8683.462471;1;25.69526196;9.362440109;2.744504814;OPTIMAL;OPTIMAL
68;25;40;9452.299745;9512.299745;1.006347662;24.58703613;9.31635499;2.639126156;OPTIMAL;OPTIMAL
69;25;40;22263.79286;22743.79286;1.021559669;28.97031784;9.167850971;3.159990049;OPTIMAL;OPTIMAL
70;25;40;15409.28323;15409.28323;1;27.54710102;9.233042955;2.983534373;OPTIMAL;OPTIMAL
71;25;40;9323.844006;9323.844006;1;23.85676503;9.399857998;2.537992067;OPTIMAL;OPTIMAL
72;25;40;7973.759336;7973.759336;1;23.36853218;9.427355051;2.478800475;OPTIMAL;OPTIMAL
73;25;40;17074.93283;17074.93283;1;23.39436507;9.514400959;2.458837416;OPTIMAL;OPTIMAL
74;25;40;13134.46411;13404.46411;1.020556606;24.04987001;9.38352108;2.562989928;OPTIMAL;OPTIMAL
75;25;40;14150.94801;14150.94801;1;23.43869209;9.295954943;2.521386155;OPTIMAL;OPTIMAL
76;25;40;10011.63771;10011.63771;1;23.49304605;9.504776001;2.471709596;OPTIMAL;OPTIMAL
77;25;40;23676.55871;25366.55871;1.071378616;34.84229994;9.192612886;3.790249885;OPTIMAL;OPTIMAL
78;25;40;10927.59809;10927.59809;1;25.4976902;9.356577873;2.725108533;OPTIMAL;OPTIMAL
79;25;40;35940.319;36030.319;1.002504151;32.38422894;8.832834005;3.666346376;OPTIMAL;OPTIMAL
80;25;40;14542.427;14542.427;1;23.51030588;9.282613993;2.532724715;OPTIMAL;OPTIMAL
81;25;40;11000.72585;11000.72585;1;25.65307593;8.977887154;2.857362261;OPTIMAL;OPTIMAL
82;25;40;9403.205707;9403.205707;1;34.04644489;9.131091118;3.728628315;OPTIMAL;OPTIMAL
83;25;40;9083.980202;9083.980202;1;23.52832913;9.370007992;2.511025514;OPTIMAL;OPTIMAL
84;25;40;18927.36573;20457.36573;1.080835338;22.92224097;9.478094101;2.418444123;OPTIMAL;OPTIMAL
85;25;40;11482.84337;11632.84337;1.013062967;28.87172794;9.317218065;3.098749835;OPTIMAL;OPTIMAL
86;25;40;16006.0183;16036.0183;1.001874295;26.56904602;9.305629969;2.855158233;OPTIMAL;OPTIMAL
87;25;40;20669.94037;20819.94037;1.007256915;24.50433993;9.255728006;2.647478396;OPTIMAL;OPTIMAL
88;25;40;14326.02273;14326.02273;1;23.77831888;9.669818878;2.459024226;OPTIMAL;OPTIMAL
89;25;40;11395.70741;11545.70741;1.013162851;23.67402506;9.346462011;2.53293974;OPTIMAL;OPTIMAL
90;25;40;191128.64;NA;NA;348.2816639;9.058569193;38.44775665;OPTIMAL;INFEASIBLE
91;25;40;31414.36821;31654.36821;1.007639816;38.26532102;9.231505871;4.145078988;OPTIMAL;OPTIMAL
92;25;40;14197.6446;14197.6446;1;24.71876216;9.238101006;2.675740625;OPTIMAL;OPTIMAL
93;25;40;5788.690957;5788.690957;1;22.69129419;9.400047064;2.413955381;OPTIMAL;OPTIMAL
94;25;40;16831.285;17221.285;1.023171136;24.02718019;9.430585861;2.547792952;OPTIMAL;OPTIMAL
95;25;40;10572.02762;10572.02762;1;24.77924681;9.395346165;2.637395831;OPTIMAL;OPTIMAL
96;25;40;34330.89011;34330.89011;1;31.97344303;8.965990067;3.566080577;OPTIMAL;OPTIMAL
97;25;40;6918.094596;6918.094596;1;25.09814215;9.45648098;2.65406785;OPTIMAL;OPTIMAL
98;25;40;26139.8826;26439.8826;1.011476716;27.56882;9.557888031;2.884404997;OPTIMAL;OPTIMAL
99;25;40;13660.49233;13660.49233;1;23.98337889;9.466511965;2.533496918;OPTIMAL;OPTIMAL
100;25;40;22736.49766;22736.49766;1;29.36627388;8.975432873;3.271850427;OPTIMAL;OPTIMAL
1;25;50;12179.53684;12389.53684;1.017242035;38.30123711;14.3217268;2.674344906;OPTIMAL;OPTIMAL
2;25;50;11062.91357;11062.91357;1;39.80982804;14.331249;2.777833812;OPTIMAL;OPTIMAL
3;25;50;6522.54975;6522.54975;1;41.60357809;14.20322204;2.929164804;OPTIMAL;OPTIMAL
4;25;50;9422.878286;9422.878286;1;38.82143211;14.27236319;2.720042337;OPTIMAL;OPTIMAL
5;25;50;9326.986361;9476.986361;1.016082365;40.90957999;14.23675799;2.873517974;OPTIMAL;OPTIMAL
6;25;50;17397.4878;17397.4878;1;49.25257587;15.04106212;3.274541086;OPTIMAL;OPTIMAL
7;25;50;11012.29503;11012.29503;1;40.34555006;14.28628707;2.824075273;OPTIMAL;OPTIMAL
8;25;50;16795.58206;16795.58206;1;39.95965791;14.09266186;2.835493983;OPTIMAL;OPTIMAL
9;25;50;15280.04432;15430.04432;1.009816725;41.56733108;14.49573612;2.867555723;OPTIMAL;OPTIMAL
10;25;50;27112.96354;27232.96354;1.004425927;52.15828705;14.00461698;3.724363697;OPTIMAL;OPTIMAL
11;25;50;10366.9038;10366.9038;1;37.63967609;14.30405807;2.631398439;OPTIMAL;OPTIMAL
12;25;50;14622.25374;14622.25374;1;49.57674193;14.30521297;3.465641653;OPTIMAL;OPTIMAL
13;25;50;7189.67359;7189.67359;1;38.58378816;14.22920513;2.711591252;OPTIMAL;OPTIMAL
14;25;50;52693.64705;55343.64705;1.050290692;118.9796059;14.22706795;8.362904173;OPTIMAL;OPTIMAL
15;25;50;15567.27442;15597.27442;1.00192712;40.75866199;14.51706386;2.807638128;OPTIMAL;OPTIMAL
16;25;50;6084.949331;6084.949331;1;40.51225209;14.30279398;2.832471205;OPTIMAL;OPTIMAL
17;25;50;23861.3822;23861.3822;1;45.77121997;14.09265208;3.247878377;OPTIMAL;OPTIMAL
18;25;50;16400.11153;16400.11153;1;39.27264404;14.13503098;2.778391083;OPTIMAL;OPTIMAL
19;25;50;14240.43112;14240.43112;1;42.13334107;14.14626408;2.978407645;OPTIMAL;OPTIMAL
20;25;50;23980.04227;24580.04227;1.025020807;49.36452818;14.29183793;3.454036382;OPTIMAL;OPTIMAL
21;25;50;15963.76246;16113.76246;1.009396281;45.68435597;14.50543308;3.14946515;OPTIMAL;OPTIMAL
22;25;50;22482.6641;22482.6641;1;43.0940001;13.67714787;3.150803115;OPTIMAL;OPTIMAL
23;25;50;6474.43983;6474.43983;1;38.08397007;14.51521492;2.623727604;OPTIMAL;OPTIMAL
24;25;50;7450.992492;7062.193101;0.947819114;37.024086;14.499547;2.553465014;OPTIMAL;OPTIMAL
25;25;50;11289.53238;11289.53238;1;40.15307784;14.54677987;2.760272596;OPTIMAL;OPTIMAL
26;25;50;24721.57649;24721.57649;1;49.40168595;14.09614611;3.504623574;OPTIMAL;OPTIMAL
27;25;50;27556.72301;27556.72301;1;39.60404992;14.12621498;2.803585389;OPTIMAL;OPTIMAL
28;25;50;16580.40147;18180.40147;1.096499473;39.33543611;14.19582105;2.770916594;OPTIMAL;OPTIMAL
29;25;50;9284.02051;9404.02051;1.012925435;36.55150294;14.08800697;2.594511985;OPTIMAL;OPTIMAL
30;25;50;10921.42017;10951.42017;1.002746896;46.32156086;14.42170501;3.211933737;OPTIMAL;OPTIMAL
31;25;50;29836.72151;30016.72151;1.006032834;65.48222208;14.09847593;4.644631263;OPTIMAL;OPTIMAL
32;25;50;27241.12628;27391.12628;1.00550638;37.38105202;14.26126814;2.621159048;OPTIMAL;OPTIMAL
33;25;50;64934.91451;63314.91451;0.975051942;118.300034;26.43082905;4.475835163;OPTIMAL;OPTIMAL
34;25;50;24052.277;24052.277;1;66.40795803;13.97586989;4.751615358;OPTIMAL;OPTIMAL
35;25;50;20861.43608;20861.43608;1;51.46569395;14.31421018;3.595426734;OPTIMAL;OPTIMAL
36;25;50;27324.33001;27324.33001;1;58.49154401;14.37648892;4.068555564;OPTIMAL;OPTIMAL
37;25;50;7631.343732;7631.343732;1;40.50855517;14.24794292;2.843116048;OPTIMAL;OPTIMAL
38;25;50;11190.26552;11190.26552;1;37.9189868;14.31643987;2.648632422;OPTIMAL;OPTIMAL
39;25;50;6160.579419;6160.579419;1;38.51726604;14.38131094;2.678286159;OPTIMAL;OPTIMAL
40;25;50;6065.695596;6065.695596;1;39.34741092;14.35473919;2.741074596;OPTIMAL;OPTIMAL
