iter;num_air;num_per;cost;time;status;method
51;30;10;13282.10436;2.564760923;OPTIMAL;Exact
52;30;10;10500.17475;2.619004011;OPTIMAL;Exact
53;30;10;6829.300993;2.682612181;OPTIMAL;Exact
54;30;10;8746.476296;2.786717176;OPTIMAL;Exact
55;30;10;11683.09579;2.676455975;OPTIMAL;Exact
56;30;10;28733.44579;2.614691019;OPTIMAL;Exact
57;30;10;11271.03176;2.63358593;OPTIMAL;Exact
58;30;10;6744.581178;2.683178902;OPTIMAL;Exact
59;30;10;10144.0632;2.695122004;OPTIMAL;Exact
60;30;10;10907.94942;2.46016407;OPTIMAL;Exact
61;30;10;7605.565077;2.50101614;OPTIMAL;Exact
62;30;10;10076.00388;2.62984395;OPTIMAL;Exact
63;30;10;9945.025754;2.66607213;OPTIMAL;Exact
64;30;10;13047.65017;2.59403801;OPTIMAL;Exact
65;30;10;11203.34988;2.667495966;OPTIMAL;Exact
66;30;10;14221.82138;2.606515169;OPTIMAL;Exact
67;30;10;9458.147934;2.573765993;OPTIMAL;Exact
68;30;10;9567.563841;2.772057056;OPTIMAL;Exact
69;30;10;15959.8354;2.579835892;OPTIMAL;Exact
70;30;10;18052.27962;2.498510838;OPTIMAL;Exact
71;30;10;13385.16195;2.564726114;OPTIMAL;Exact
72;30;10;14430.27907;2.803640127;OPTIMAL;Exact
73;30;10;8296.567745;2.582701921;OPTIMAL;Exact
74;30;10;15683.20513;2.607499838;OPTIMAL;Exact
75;30;10;10062.50719;2.611814022;OPTIMAL;Exact
76;30;10;11715.78612;2.578603983;OPTIMAL;Exact
77;30;10;22430.48808;2.583977938;OPTIMAL;Exact
78;30;10;18149.4501;2.599972963;OPTIMAL;Exact
79;30;10;26501.85336;2.536345005;OPTIMAL;Exact
80;30;10;14559.22049;2.630887032;OPTIMAL;Exact
81;30;10;15347.00573;2.649857998;OPTIMAL;Exact
82;30;10;7424.319508;2.608522177;OPTIMAL;Exact
83;30;10;21479.26466;2.437618971;OPTIMAL;Exact
84;30;10;15389.25599;2.831621885;OPTIMAL;Exact
85;30;10;16916.74319;2.681374073;OPTIMAL;Exact
86;30;10;20362.9952;2.600232124;OPTIMAL;Exact
87;30;10;14190.58458;2.824589968;OPTIMAL;Exact
88;30;10;22110.26903;2.800588846;OPTIMAL;Exact
89;30;10;8526.318815;2.725472927;OPTIMAL;Exact
90;30;10;9681.239349;2.67523098;OPTIMAL;Exact
91;30;10;6855.709647;2.602829933;OPTIMAL;Exact
92;30;10;10030.98875;2.6633389;OPTIMAL;Exact
93;30;10;12848.27372;2.792194128;OPTIMAL;Exact
94;30;10;9457.281686;2.589142799;OPTIMAL;Exact
95;30;10;9823.03454;2.595757961;OPTIMAL;Exact
96;30;10;12909.77248;2.734736919;OPTIMAL;Exact
97;30;10;9033.282079;2.63558197;OPTIMAL;Exact
98;30;10;5629.173905;2.613795042;OPTIMAL;Exact
99;30;10;12710.0507;2.581449032;OPTIMAL;Exact
100;30;10;18106.37756;2.609592915;OPTIMAL;Exact
1;30;15;12337.02291;5.382226944;OPTIMAL;Exact
2;30;15;10618.79357;5.112307072;OPTIMAL;Exact
3;30;15;27394.98892;4.910424948;OPTIMAL;Exact
4;30;15;9779.101614;5.298521042;OPTIMAL;Exact
5;30;15;6227.034598;5.01034379;OPTIMAL;Exact
6;30;15;8832.484769;5.052468061;OPTIMAL;Exact
7;30;15;13115.91291;4.970466137;OPTIMAL;Exact
8;30;15;8164.871796;5.314355135;OPTIMAL;Exact
9;30;15;9040.258833;5.066611052;OPTIMAL;Exact
10;30;15;7792.253201;5.102956057;OPTIMAL;Exact
11;30;15;6944.128644;5.266875982;OPTIMAL;Exact
12;30;15;10602.42241;5.639009953;OPTIMAL;Exact
13;30;15;12469.44924;5.537410021;OPTIMAL;Exact
14;30;15;9759.66624;5.528442144;OPTIMAL;Exact
15;30;15;28354.77706;5.013441086;OPTIMAL;Exact
16;30;15;12265.2185;5.106271982;OPTIMAL;Exact
17;30;15;9546.484506;4.960731983;OPTIMAL;Exact
18;30;15;11659.98776;5.049224138;OPTIMAL;Exact
19;30;15;9235.746391;5.22935009;OPTIMAL;Exact
20;30;15;15081.08311;5.504716873;OPTIMAL;Exact
21;30;15;12758.66235;5.041898966;OPTIMAL;Exact
22;30;15;26871.23156;4.911377192;OPTIMAL;Exact
23;30;15;12260.84652;5.223576069;OPTIMAL;Exact
24;30;15;6360.854566;5.0116961;OPTIMAL;Exact
25;30;15;11924.45992;4.991270781;OPTIMAL;Exact
26;30;15;7303.61224;5.243131876;OPTIMAL;Exact
27;30;15;12607.83333;5.011288166;OPTIMAL;Exact
28;30;15;13008.83781;4.968309164;OPTIMAL;Exact
29;30;15;10494.5776;5.354403973;OPTIMAL;Exact
30;30;15;11775.28387;5.255643845;OPTIMAL;Exact
31;30;15;12484.70842;5.027971029;OPTIMAL;Exact
32;30;15;18128.47602;4.90427804;OPTIMAL;Exact
33;30;15;9427.097845;5.144691944;OPTIMAL;Exact
34;30;15;17864.02249;5.571007967;OPTIMAL;Exact
35;30;15;7435.373967;4.899762869;OPTIMAL;Exact
36;30;15;10206.21811;5.203458071;OPTIMAL;Exact
37;30;15;16069.96831;5.155067921;OPTIMAL;Exact
38;30;15;6974.875229;5.086853027;OPTIMAL;Exact
39;30;15;5765.877336;5.176381111;OPTIMAL;Exact
40;30;15;10084.93526;5.167430878;OPTIMAL;Exact
41;30;15;15533.90323;4.947098017;OPTIMAL;Exact
42;30;15;18780.86685;4.938766003;OPTIMAL;Exact
43;30;15;8576.169318;4.966310978;OPTIMAL;Exact
44;30;15;12554.66904;4.926316023;OPTIMAL;Exact
45;30;15;19704.10421;5.133865833;OPTIMAL;Exact
46;30;15;16009.42009;5.098917007;OPTIMAL;Exact
47;30;15;11374.10893;5.35264802;OPTIMAL;Exact
48;30;15;18710.76177;5.083338022;OPTIMAL;Exact
49;30;15;16286.17836;5.072632074;OPTIMAL;Exact
50;30;15;20890.97315;4.919062138;OPTIMAL;Exact
51;30;15;19302.32526;5.552553892;OPTIMAL;Exact
52;30;15;14371.42429;5.006073952;OPTIMAL;Exact
53;30;15;6766.469053;5.094707012;OPTIMAL;Exact
54;30;15;12425.71741;5.387769938;OPTIMAL;Exact
55;30;15;9380.692847;5.051399946;OPTIMAL;Exact
56;30;15;11662.68881;4.97070384;OPTIMAL;Exact
57;30;15;6782.469395;5.108696938;OPTIMAL;Exact
58;30;15;12212.94167;5.102777004;OPTIMAL;Exact
59;30;15;15225.40815;5.253289223;OPTIMAL;Exact
60;30;15;15721.56569;4.961212873;OPTIMAL;Exact
61;30;15;18731.01158;4.960434914;OPTIMAL;Exact
62;30;15;15433.35641;7.333754063;OPTIMAL;Exact
63;30;15;5842.447701;4.99881196;OPTIMAL;Exact
64;30;15;20683.35603;5.077043056;OPTIMAL;Exact
65;30;15;7785.14338;5.257633209;OPTIMAL;Exact
66;30;15;7141.694952;4.976350069;OPTIMAL;Exact
67;30;15;16442.8594;4.997237921;OPTIMAL;Exact
68;30;15;10493.63503;5.026154041;OPTIMAL;Exact
69;30;15;16599.80354;5.091434002;OPTIMAL;Exact
70;30;15;8869.047039;5.019650936;OPTIMAL;Exact
71;30;15;13017.67334;5.467392921;OPTIMAL;Exact
72;30;15;16703.82662;4.987190962;OPTIMAL;Exact
73;30;15;12622.83606;5.40474987;OPTIMAL;Exact
74;30;15;13102.52253;5.321130037;OPTIMAL;Exact
75;30;15;10239.56071;5.161569834;OPTIMAL;Exact
76;30;15;11660.13958;5.197520018;OPTIMAL;Exact
77;30;15;12208.17007;5.536139965;OPTIMAL;Exact
78;30;15;11282.91711;4.961642981;OPTIMAL;Exact
79;30;15;10605.23528;5.218029976;OPTIMAL;Exact
80;30;15;12889.57224;5.388089895;OPTIMAL;Exact
81;30;15;10502.33644;5.60879302;OPTIMAL;Exact
82;30;15;15143.47609;5.30051899;OPTIMAL;Exact
83;30;15;8723.322508;6.655200005;OPTIMAL;Exact
84;30;15;11636.85851;6.790215015;OPTIMAL;Exact
85;30;15;15848.27;6.089852095;OPTIMAL;Exact
86;30;15;15869.53103;4.960028887;OPTIMAL;Exact
87;30;15;12054.74379;5.228279114;OPTIMAL;Exact
88;30;15;10352.94299;5.126830101;OPTIMAL;Exact
89;30;15;13561.10676;6.615291834;OPTIMAL;Exact
90;30;15;10502.31089;5.50524807;OPTIMAL;Exact
91;30;15;14055.19522;5.166580915;OPTIMAL;Exact
92;30;15;12643.34534;5.246376038;OPTIMAL;Exact
93;30;15;13687.75307;5.37527895;OPTIMAL;Exact
94;30;15;13792.27473;5.064670086;OPTIMAL;Exact
95;30;15;22224.86189;5.044082165;OPTIMAL;Exact
96;30;15;15657.72721;5.578088999;OPTIMAL;Exact
97;30;15;17941.75134;5.597800016;OPTIMAL;Exact
98;30;15;15263.89794;5.205566883;OPTIMAL;Exact
99;30;15;11420.53428;5.148392916;OPTIMAL;Exact
100;30;15;8957.362148;4.997596979;OPTIMAL;Exact
1;30;20;11330.22238;8.725841045;OPTIMAL;Exact
2;30;20;7114.258366;8.515706062;OPTIMAL;Exact
3;30;20;12592.18083;8.361165047;OPTIMAL;Exact
4;30;20;7447.051097;8.521173;OPTIMAL;Exact
5;30;20;7261.962643;8.58285594;OPTIMAL;Exact
6;30;20;18301.94939;9.482852936;OPTIMAL;Exact
7;30;20;10165.94194;8.345995903;OPTIMAL;Exact
8;30;20;9114.729635;9.24112606;OPTIMAL;Exact
9;30;20;11259.90069;8.600232124;OPTIMAL;Exact
10;30;20;8583.585871;8.479726076;OPTIMAL;Exact
11;30;20;15347.43451;8.498691082;OPTIMAL;Exact
12;30;20;8455.954552;8.332136869;OPTIMAL;Exact
13;30;20;7183.328532;9.450978994;OPTIMAL;Exact
14;30;20;6984.129921;8.286747932;OPTIMAL;Exact
15;30;20;6802.36804;8.583044052;OPTIMAL;Exact
16;30;20;15356.81129;8.561306;OPTIMAL;Exact
17;30;20;8015.266167;10.13165402;OPTIMAL;Exact
18;30;20;9486.439815;8.308979988;OPTIMAL;Exact
19;30;20;21371.35294;8.522965908;OPTIMAL;Exact
20;30;20;7374.681155;8.354094028;OPTIMAL;Exact
21;30;20;5136.68653;8.875263929;OPTIMAL;Exact
22;30;20;10593.21629;9.637356043;OPTIMAL;Exact
23;30;20;7665.171965;8.437878132;OPTIMAL;Exact
24;30;20;15598.23238;14.86002803;OPTIMAL;Exact
25;30;20;23993.15263;17.59093404;OPTIMAL;Exact
26;30;20;13306.0608;8.199984074;OPTIMAL;Exact
27;30;20;9672.348251;8.33910799;OPTIMAL;Exact
28;30;20;10657.17346;8.424150944;OPTIMAL;Exact
29;30;20;11142.5245;8.512990952;OPTIMAL;Exact
30;30;20;9123.40436;8.870923996;OPTIMAL;Exact
31;30;20;11505.23958;8.492792845;OPTIMAL;Exact
32;30;20;17162.66726;8.727001905;OPTIMAL;Exact
33;30;20;12737.79853;8.36709094;OPTIMAL;Exact
34;30;20;11737.33897;8.594799995;OPTIMAL;Exact
35;30;20;6630.745656;8.407891989;OPTIMAL;Exact
36;30;20;15281.11393;8.708508015;OPTIMAL;Exact
37;30;20;10441.3486;9.023519993;OPTIMAL;Exact
38;30;20;14771.61724;9.146087885;OPTIMAL;Exact
39;30;20;11397.04307;8.322208881;OPTIMAL;Exact
40;30;20;13983.56891;8.510169029;OPTIMAL;Exact
41;30;20;11283.93096;8.519222975;OPTIMAL;Exact
42;30;20;13967.45126;9.464756966;OPTIMAL;Exact
43;30;20;6718.80409;8.488601923;OPTIMAL;Exact
44;30;20;10078.51569;8.840018988;OPTIMAL;Exact
45;30;20;11039.2364;9.25101614;OPTIMAL;Exact
46;30;20;16585.22042;9.966975927;OPTIMAL;Exact
47;30;20;10185.54003;8.404009104;OPTIMAL;Exact
48;30;20;7645.576519;8.911525011;OPTIMAL;Exact
49;30;20;6713.035013;8.462249994;OPTIMAL;Exact
50;30;20;13669.95676;8.783953905;OPTIMAL;Exact
51;30;20;9599.240989;8.612469912;OPTIMAL;Exact
52;30;20;13249.06895;8.951253891;OPTIMAL;Exact
53;30;20;27284.00436;8.419135094;OPTIMAL;Exact
54;30;20;10387.66735;8.581806898;OPTIMAL;Exact
55;30;20;6786.914617;8.325165033;OPTIMAL;Exact
56;30;20;9435.729892;8.467474937;OPTIMAL;Exact
57;30;20;11525.48497;8.377974033;OPTIMAL;Exact
58;30;20;22494.2191;8.601083994;OPTIMAL;Exact
59;30;20;17782.03682;8.445774078;OPTIMAL;Exact
60;30;20;9863.471955;8.447608948;OPTIMAL;Exact
61;30;20;13057.19675;9.71280098;OPTIMAL;Exact
62;30;20;14347.77606;8.49112606;OPTIMAL;Exact
63;30;20;16561.14152;8.753162146;OPTIMAL;Exact
64;30;20;15111.2626;9.090244055;OPTIMAL;Exact
65;30;20;9345.218277;8.463470936;OPTIMAL;Exact
66;30;20;14529.70539;8.930766106;OPTIMAL;Exact
67;30;20;17733.67783;8.221983194;OPTIMAL;Exact
68;30;20;12243.17131;10.89114785;OPTIMAL;Exact
69;30;20;7151.684242;8.787197113;OPTIMAL;Exact
70;30;20;12439.10538;8.393930912;OPTIMAL;Exact
71;30;20;15259.1015;8.235213041;OPTIMAL;Exact
72;30;20;9296.710507;8.287256956;OPTIMAL;Exact
73;30;20;10370.38769;9.1559062;OPTIMAL;Exact
74;30;20;15869.84855;8.448139191;OPTIMAL;Exact
75;30;20;13443.63692;10.40920591;OPTIMAL;Exact
76;30;20;12863.82429;8.66108799;OPTIMAL;Exact
77;30;20;14594.24738;9.439973831;OPTIMAL;Exact
78;30;20;8319.135606;10.85055804;OPTIMAL;Exact
79;30;20;10903.87446;8.258557796;OPTIMAL;Exact
80;30;20;7532.542294;9.083586931;OPTIMAL;Exact
81;30;20;12103.94103;10.61304498;OPTIMAL;Exact
82;30;20;8346.284418;9.653153896;OPTIMAL;Exact
83;30;20;11176.476;8.564478874;OPTIMAL;Exact
84;30;20;13030.17239;10.69266605;OPTIMAL;Exact
85;30;20;14606.59906;8.16581893;OPTIMAL;Exact
86;30;20;8533.239528;9.332548857;OPTIMAL;Exact
87;30;20;11378.92042;8.441783905;OPTIMAL;Exact
88;30;20;7329.33183;8.668407917;OPTIMAL;Exact
89;30;20;7636.066769;8.768145084;OPTIMAL;Exact
90;30;20;13288.3587;10.12937903;OPTIMAL;Exact
91;30;20;14259.67452;9.27759099;OPTIMAL;Exact
92;30;20;11511.16196;9.310567141;OPTIMAL;Exact
93;30;20;15559.05447;8.738177061;OPTIMAL;Exact
94;30;20;14565.73096;8.625170946;OPTIMAL;Exact
95;30;20;8441.781652;8.342334032;OPTIMAL;Exact
96;30;20;9516.683829;11.95184708;OPTIMAL;Exact
97;30;20;9454.489451;9.367345095;OPTIMAL;Exact
98;30;20;18508.25191;8.738116026;OPTIMAL;Exact
99;30;20;25026.03645;11.78688383;OPTIMAL;Exact
100;30;20;22020.03;8.437545061;OPTIMAL;Exact
1;30;25;5792.364858;12.45576596;OPTIMAL;Exact
2;30;25;15125.52633;12.80336094;OPTIMAL;Exact
3;30;25;10124.86289;12.59331298;OPTIMAL;Exact
4;30;25;21906.81184;12.55257702;OPTIMAL;Exact
5;30;25;10608.6557;14.89440298;OPTIMAL;Exact
6;30;25;12531.9732;16.44402885;OPTIMAL;Exact
7;30;25;10954.00572;13.59373713;OPTIMAL;Exact
8;30;25;15966.63479;13.30792499;OPTIMAL;Exact
9;30;25;9058.327469;13.30743885;OPTIMAL;Exact
10;30;25;10789.46566;12.72271204;OPTIMAL;Exact
11;30;25;15933.08461;12.65610695;OPTIMAL;Exact
12;30;25;8956.576466;12.82031584;OPTIMAL;Exact
13;30;25;10464.55545;13.43640089;OPTIMAL;Exact
14;30;25;9543.816202;12.44084692;OPTIMAL;Exact
15;30;25;5675.496355;12.61664701;OPTIMAL;Exact
16;30;25;11332.17132;12.71615291;OPTIMAL;Exact
17;30;25;14265.09805;14.61477399;OPTIMAL;Exact
18;30;25;12370.87687;14.19374919;OPTIMAL;Exact
19;30;25;9148.547309;12.84205794;OPTIMAL;Exact
20;30;25;9859.171185;12.65037298;OPTIMAL;Exact
21;30;25;8284.128758;12.96862388;OPTIMAL;Exact
22;30;25;6046.773015;12.47646499;OPTIMAL;Exact
23;30;25;10037.93761;13.2939539;OPTIMAL;Exact
24;30;25;11532.54898;14.67902994;OPTIMAL;Exact
25;30;25;7995.281119;13.26161098;OPTIMAL;Exact
26;30;25;7543.355547;13.01958299;OPTIMAL;Exact
27;30;25;20281.49874;13.80284786;OPTIMAL;Exact
28;30;25;9704.487611;12.51865602;OPTIMAL;Exact
29;30;25;7784.561861;12.32852292;OPTIMAL;Exact
30;30;25;12811.46271;13.07119894;OPTIMAL;Exact
31;30;25;8203.287699;12.66631985;OPTIMAL;Exact
32;30;25;20482.34869;12.92047405;OPTIMAL;Exact
33;30;25;21457.17454;12.57436609;OPTIMAL;Exact
34;30;25;15499.35743;14.21004796;OPTIMAL;Exact
35;30;25;14264.29087;13.28149796;OPTIMAL;Exact
36;30;25;10119.80347;12.33441997;OPTIMAL;Exact
37;30;25;18229.69787;16.31244302;OPTIMAL;Exact
38;30;25;9452.441065;12.95643497;OPTIMAL;Exact
39;30;25;11156.5837;13.82034612;OPTIMAL;Exact
40;30;25;16401.02827;18.42904902;OPTIMAL;Exact
41;30;25;17002.20624;12.90099692;OPTIMAL;Exact
42;30;25;14931.29627;14.65511394;OPTIMAL;Exact
43;30;25;13028.39123;13.68093014;OPTIMAL;Exact
44;30;25;17356.51077;12.63312006;OPTIMAL;Exact
45;30;25;17166.80014;14.87688494;OPTIMAL;Exact
46;30;25;16289.92765;12.4131031;OPTIMAL;Exact
47;30;25;13289.16264;14.35855603;OPTIMAL;Exact
48;30;25;7996.049283;13.14819288;OPTIMAL;Exact
49;30;25;13197.26761;14.66957378;OPTIMAL;Exact
50;30;25;11161.99628;12.63783598;OPTIMAL;Exact
51;30;25;11158.79614;14.60106516;OPTIMAL;Exact
52;30;25;15116.56355;25.213588;OPTIMAL;Exact
53;30;25;7221.166955;12.86496186;OPTIMAL;Exact
54;30;25;15080.89324;15.50731802;OPTIMAL;Exact
55;30;25;7833.137097;12.55207992;OPTIMAL;Exact
56;30;25;9112.647557;12.68885112;OPTIMAL;Exact
57;30;25;6581.852674;12.99095488;OPTIMAL;Exact
58;30;25;16713.00408;13.72930193;OPTIMAL;Exact
59;30;25;11840.68409;12.55918002;OPTIMAL;Exact
60;30;25;10264.18555;13.372504;OPTIMAL;Exact
61;30;25;5568.08215;12.41011405;OPTIMAL;Exact
62;30;25;17536.49239;12.42376304;OPTIMAL;Exact
63;30;25;6650.280355;13.65685701;OPTIMAL;Exact
64;30;25;9680.55681;13.39594507;OPTIMAL;Exact
65;30;25;9650.481168;14.00111794;OPTIMAL;Exact
66;30;25;11893.25409;13.01139903;OPTIMAL;Exact
67;30;25;14799.64527;13.60366607;OPTIMAL;Exact
68;30;25;7863.045252;12.50272393;OPTIMAL;Exact
69;30;25;12346.84513;13.0128808;OPTIMAL;Exact
70;30;25;15631.29067;12.45566797;OPTIMAL;Exact
71;30;25;14779.37389;12.58735418;OPTIMAL;Exact
72;30;25;9979.101823;12.62002802;OPTIMAL;Exact
73;30;25;6986.210098;13.680794;OPTIMAL;Exact
74;30;25;8595.01402;13.24109197;OPTIMAL;Exact
75;30;25;8066.510215;12.74075603;OPTIMAL;Exact
76;30;25;12614.11255;12.44454193;OPTIMAL;Exact
77;30;25;16572.42756;12.53539109;OPTIMAL;Exact
78;30;25;7665.236747;13.14470506;OPTIMAL;Exact
79;30;25;23297.86937;15.93561101;OPTIMAL;Exact
80;30;25;28810.87076;21.3065362;OPTIMAL;Exact
81;30;25;11967.75758;17.10312605;OPTIMAL;Exact
82;30;25;10402.91726;12.98236394;OPTIMAL;Exact
83;30;25;11801.14752;13.79391599;OPTIMAL;Exact
84;30;25;6315.856033;13.81195092;OPTIMAL;Exact
85;30;25;14902.32767;14.006567;OPTIMAL;Exact
86;30;25;12692.23224;12.62002587;OPTIMAL;Exact
87;30;25;9308.803549;13.42991114;OPTIMAL;Exact
88;30;25;12586.84639;13.44006419;OPTIMAL;Exact
89;30;25;13471.54328;12.69441915;OPTIMAL;Exact
90;30;25;11653.89904;12.79830313;OPTIMAL;Exact
91;30;25;9523.023891;12.89213204;OPTIMAL;Exact
92;30;25;7913.720929;12.27841902;OPTIMAL;Exact
93;30;25;14390.42961;12.85067606;OPTIMAL;Exact
94;30;25;8582.124204;12.4848671;OPTIMAL;Exact
95;30;25;13068.04245;12.82508397;OPTIMAL;Exact
96;30;25;13145.7984;12.78645897;OPTIMAL;Exact
97;30;25;17919.28233;12.94900179;OPTIMAL;Exact
98;30;25;11776.45987;12.58746791;OPTIMAL;Exact
99;30;25;11493.76311;15.62632608;OPTIMAL;Exact
100;30;25;12000.91029;13.44586205;OPTIMAL;Exact
1;30;30;22466.5394;34.2781179;OPTIMAL;Exact
2;30;30;15262.21776;19.01244307;OPTIMAL;Exact
3;30;30;13583.72502;21.45902801;OPTIMAL;Exact
4;30;30;20812.61843;21.09973812;OPTIMAL;Exact
5;30;30;9701.325538;18.32792497;OPTIMAL;Exact
6;30;30;10458.79754;19.76557398;OPTIMAL;Exact
7;30;30;15031.25232;22.09280801;OPTIMAL;Exact
8;30;30;21291.81389;17.97076488;OPTIMAL;Exact
9;30;30;11372.27308;22.26665998;OPTIMAL;Exact
10;30;30;9542.355862;17.98053193;OPTIMAL;Exact
11;30;30;8140.497555;26.29987288;OPTIMAL;Exact
12;30;30;16888.44155;20.57576609;OPTIMAL;Exact
13;30;30;8103.526155;17.57606483;OPTIMAL;Exact
14;30;30;21209.67769;26.25192595;OPTIMAL;Exact
15;30;30;11143.39799;18.10174298;OPTIMAL;Exact
16;30;30;11077.40218;17.93077493;OPTIMAL;Exact
17;30;30;9585.0562;18.26174808;OPTIMAL;Exact
18;30;30;9866.671735;17.99120998;OPTIMAL;Exact
19;30;30;9574.883191;18.46414614;OPTIMAL;Exact
20;30;30;12138.96034;21.00035405;OPTIMAL;Exact
21;30;30;4528.133146;18.56353712;OPTIMAL;Exact
22;30;30;9362.523731;17.96760798;OPTIMAL;Exact
23;30;30;7815.486955;17.88465595;OPTIMAL;Exact
24;30;30;12118.43641;17.93513989;OPTIMAL;Exact
25;30;30;17804.27789;21.32951999;OPTIMAL;Exact
26;30;30;14645.1086;19.36668587;OPTIMAL;Exact
27;30;30;25004.52659;32.58403182;OPTIMAL;Exact
28;30;30;14572.52475;20.75022507;OPTIMAL;Exact
29;30;30;6624.384383;19.01525879;OPTIMAL;Exact
30;30;30;9363.375183;19.33006287;OPTIMAL;Exact
31;30;30;10207.57783;20.94147086;OPTIMAL;Exact
32;30;30;16711.97968;24.04034305;OPTIMAL;Exact
33;30;30;8428.783474;18.03283;OPTIMAL;Exact
34;30;30;14703.688;19.7339282;OPTIMAL;Exact
35;30;30;7863.760951;18.25750113;OPTIMAL;Exact
36;30;30;10685.32446;18.62126589;OPTIMAL;Exact
37;30;30;10071.68369;17.9857769;OPTIMAL;Exact
38;30;30;9090.933575;18.78178501;OPTIMAL;Exact
39;30;30;18299.84943;21.44793797;OPTIMAL;Exact
40;30;30;9319.725919;20.60894084;OPTIMAL;Exact
41;30;30;10641.84706;18.14264178;OPTIMAL;Exact
42;30;30;14835.06558;17.80465198;OPTIMAL;Exact
43;30;30;9889.269384;17.821594;OPTIMAL;Exact
44;30;30;10211.30931;18.62608004;OPTIMAL;Exact
45;30;30;7088.38362;18.30575418;OPTIMAL;Exact
46;30;30;17004.61799;21.67973995;OPTIMAL;Exact
47;30;30;16695.85131;18.0894289;OPTIMAL;Exact
48;30;30;17586.84158;17.73640394;OPTIMAL;Exact
49;30;30;7362.660251;18.59383392;OPTIMAL;Exact
50;30;30;10448.58572;18.95305991;OPTIMAL;Exact
51;30;30;11591.17599;19.64757895;OPTIMAL;Exact
52;30;30;15884.49872;22.51664805;OPTIMAL;Exact
53;30;30;9205.14022;19.00455308;OPTIMAL;Exact
54;30;30;9111.024439;17.925179;OPTIMAL;Exact
55;30;30;7698.266711;17.82068515;OPTIMAL;Exact
56;30;30;14630.05784;20.19510889;OPTIMAL;Exact
57;30;30;18906.85358;20.56369114;OPTIMAL;Exact
58;30;30;10173.68872;17.23447084;OPTIMAL;Exact
59;30;30;13293.81612;19.87162995;OPTIMAL;Exact
60;30;30;11397.05745;20.12331414;OPTIMAL;Exact
61;30;30;7622.804238;17.9933331;OPTIMAL;Exact
62;30;30;9900.85973;18.40058303;OPTIMAL;Exact
63;30;30;13328.15668;17.65704298;OPTIMAL;Exact
64;30;30;8661.526638;21.51217103;OPTIMAL;Exact
65;30;30;13655.06461;21.44329;OPTIMAL;Exact
66;30;30;8327.087745;17.89533305;OPTIMAL;Exact
67;30;30;17649.50189;27.39369893;OPTIMAL;Exact
68;30;30;14858.46224;19.37181211;OPTIMAL;Exact
69;30;30;17519.16521;18.36009312;OPTIMAL;Exact
70;30;30;15459.63692;18.63287401;OPTIMAL;Exact
71;30;30;20468.03725;18.66129589;OPTIMAL;Exact
72;30;30;14373.87445;21.35314894;OPTIMAL;Exact
73;30;30;7391.71696;19.84022999;OPTIMAL;Exact
74;30;30;11531.07686;18.25004601;OPTIMAL;Exact
75;30;30;7360.952031;17.66213608;OPTIMAL;Exact
76;30;30;9597.017237;18.66462898;OPTIMAL;Exact
77;30;30;12899.14412;20.13956285;OPTIMAL;Exact
78;30;30;13889.49769;18.03534007;OPTIMAL;Exact
79;30;30;9151.838948;18.38555908;OPTIMAL;Exact
80;30;30;10320.48666;20.44636202;OPTIMAL;Exact
81;30;30;21718.76587;20.61697984;OPTIMAL;Exact
82;30;30;8303.125715;18.37834001;OPTIMAL;Exact
83;30;30;15889.3526;19.90912604;OPTIMAL;Exact
84;30;30;24706.74237;20.67346811;OPTIMAL;Exact
85;30;30;5607.086025;18.25860405;OPTIMAL;Exact
86;30;30;8111.78722;18.5613389;OPTIMAL;Exact
87;30;30;9180.470998;17.85215712;OPTIMAL;Exact
88;30;30;7144.456437;17.62463999;OPTIMAL;Exact
89;30;30;13832.8179;25.32657909;OPTIMAL;Exact
90;30;30;11729.27167;17.91916013;OPTIMAL;Exact
91;30;30;7506.253506;17.9806788;OPTIMAL;Exact
92;30;30;28185.29014;20.01185203;OPTIMAL;Exact
93;30;30;10758.86661;17.92330599;OPTIMAL;Exact
94;30;30;12098.59826;21.46200204;OPTIMAL;Exact
95;30;30;10691.32505;20.54622412;OPTIMAL;Exact
96;30;30;14983.996;18.07921696;OPTIMAL;Exact
97;30;30;11473.09968;19.72420311;OPTIMAL;Exact
98;30;30;16115.62948;18.11427808;OPTIMAL;Exact
99;30;30;13528.99867;19.85346198;OPTIMAL;Exact
100;30;30;8071.31657;23.00612617;OPTIMAL;Exact
1;30;40;15320.40458;48.32942986;OPTIMAL;Exact
2;30;40;27840.87456;38.36765909;OPTIMAL;Exact
3;30;40;40151.4823;45.13002896;OPTIMAL;Exact
4;30;40;11615.04954;39.92940497;OPTIMAL;Exact
5;30;40;18986.38567;35.24219799;OPTIMAL;Exact
6;30;40;13077.52724;35.76876593;OPTIMAL;Exact
7;30;40;9109.200117;33.7792089;OPTIMAL;Exact
8;30;40;14326.43721;31.0532589;OPTIMAL;Exact
9;30;40;10739.26152;32.67302299;OPTIMAL;Exact
10;30;40;7358.661962;32.14900088;OPTIMAL;Exact
11;30;40;9036.120765;34.81802392;OPTIMAL;Exact
12;30;40;15540.86446;33.91800308;OPTIMAL;Exact
13;30;40;16490.79453;33.60352802;OPTIMAL;Exact
14;30;40;9326.962374;35.56381798;OPTIMAL;Exact
15;30;40;77471.30575;406.4995551;OPTIMAL;Exact
16;30;40;19347.85976;44.51994109;OPTIMAL;Exact
